x (mm),y (mm),Spec 11000000.0Hz,Spec 12000000.0Hz,Spec 13000000.0Hz
81.688066875,97.49999550000001,(-15438.741979400915-5532.584264284848j),(-6547.0988738093365-8237.935307252525j),(-778.6049232049268-7712.907772107454j)
81.502138875,97.49999550000001,(-15308.691161183746-5889.028978925795j),(-6341.217570334951-8401.741327607198j),(-567.9375477055984-7734.831233884081j)
81.28282575000001,97.49999550000001,(-15238.735176556178-6064.996215102285j),(-6231.303693176712-8481.985985382638j),(-462.5507717716365-7740.111873449518j)
81.10113637500001,97.49999550000001,(-15562.945744234166-5173.954049590424j),(-6753.342732210285-8071.326048171977j),(-986.8811375047826-7689.832756018987j)
80.931019875,97.49999550000001,(-15830.989516828322-4271.204073420673j),(-7243.909833415524-7631.536287630597j),(-1506.3045747208273-7604.534073348769j)
80.7264705,97.49999550000001,(-15830.493845105677-4274.951864830606j),(-7243.299411300374-7632.3421129285125j),(-1506.6566805615598-7605.619082603921j)
80.52087337500001,97.49999550000001,(-15558.708522146013-5176.575963273755j),(-6750.304040933927-8069.807724329662j),(-988.5168011989654-7689.152651089167j)
80.349804375,97.49999550000001,(-15678.764494725518-4817.120568982638j),(-6952.4887105697-7900.941511685668j),(-1196.8514224691835-7660.508834029433j)
80.17563975,97.49999550000001,(-15729.860799748796-4637.965923386575j),(-7052.799288691264-7812.469321009339j),(-1297.834071901201-7645.939826940017j)
79.99542675000001,97.49999550000001,(-15500.162357935671-5361.000671010467j),(-6649.670053133094-8154.178688405098j),(-881.4992837017551-7702.619017173154j)
79.795878,97.49999550000001,(-15618.588952798555-4995.130782915909j),(-6852.164749447609-7986.992951337857j),(-1089.2975801464916-7677.366798555243j)
79.61728425,97.49999550000001,(-15834.729684192203-4273.3274282270595j),(-7244.914595578186-7633.093830770773j),(-1507.0538249650067-7606.61133456472j)
79.4425005,97.49999550000001,(-15722.77305900571-4635.836404643163j),(-7049.931208248388-7807.769281497222j),(-1299.436538242444-7641.921707207123j)
79.25671537500001,97.49999550000001,(-15166.031529796626-6242.306422675717j),(-6124.087784562-8559.443766773056j),(-356.60597535411716-7746.258362568917j)
79.07926462500001,97.49999550000001,(-15782.47725864048-4454.0771991706115j),(-7147.788065045509-7718.982987134086j),(-1405.0924630989152-7626.135153672297j)
78.88200187500001,97.49999550000001,(-15620.692182843159-4999.570979726217j),(-6854.634949680234-7985.016229774271j),(-1092.218486299066-7675.385537568308j)
78.706218,97.49999550000001,(-15373.434825399912-5707.43699124384j),(-6442.619527574733-8317.528634227436j),(-673.2645764194634-7726.00047415989j)
78.506526375,97.49999550000001,(-15614.726023438165-4996.504494219082j),(-6853.528325305033-7982.91816033925j),(-1089.8034084394828-7676.173627333113j)
78.50000175000001,97.26082275,(-15168.03397829883-6231.737732426457j),(-6126.6140910900895-8554.34300971691j),(-359.1059438982246-7746.285950410687j)
78.50000175000001,96.88925250000001,(-15826.57351508308-4266.0120295685765j),(-7245.631952313708-7628.625334236516j),(-1509.5419498914357-7604.940082046927j)
78.50000175000001,96.513062625,(-15298.733122565343-5885.573213419941j),(-6337.787439526706-8392.203557554272j),(-572.0537911488738-7730.675269640382j)
78.50000175000001,96.140349375,(-15233.176712946237-6063.043582815182j),(-6232.155795868184-8476.012481185322j),(-461.9132020000939-7735.732741529155j)
78.50000175000001,95.768302875,(-15093.689407177968-6414.11288635977j),(-6017.3871125024725-8632.520313174731j),(-252.38287698310452-7750.324412498588j)
78.50000175000001,95.432737125,(-15232.554750983632-6062.10781079269j),(-6231.468263840107-8475.688689810184j),(-462.6330043396622-7739.2500483856475j)
78.50000175000001,95.05559475,(-15094.068594956776-6410.526830738495j),(-6017.632152232125-8632.137065014218j),(-253.6433923635458-7747.683493115551j)
78.50000175000001,94.686643875,(-15725.607793899271-4632.8164468211635j),(-7051.904644772264-7806.1275028749615j),(-1301.4951908438052-7642.499464697887j)
78.50000175000001,94.34922075,(-15839.88800362975-4269.986140431243j),(-7247.940675388744-7630.622614059575j),(-1508.2945518448741-7607.529403592861j)
78.50000175000001,93.939312375,(-15829.00117395876-4271.935775073729j),(-7242.522443161123-7625.391797893057j),(-1505.6816401404408-7604.783309410988j)
78.50000175000001,93.564979875,(-15236.144364908421-6062.471465498485j),(-6232.784477175403-8478.369810206295j),(-463.3733631327186-7738.764254607273j)
78.50000175000001,93.22846162500001,(-15308.585476042015-5885.44309123702j),(-6340.535783902619-8399.128056328627j),(-569.1371664228138-7732.390792045231j)
78.50000175000001,92.852748,(-15626.271445934084-4995.60545914639j),(-6853.191383973686-7982.268455061245j),(-1092.485792819524-7677.309359666824j)
78.50000175000001,92.48117775,(-15502.00507485598-5354.853474989309j),(-6651.452080980478-8154.644389461562j),(-882.5382174755161-7703.566011479622j)
78.50000175000001,92.10589275,(-15234.393774390954-6064.790690350646j),(-6232.204728177632-8478.187888725939j),(-463.0045807817837-7737.712170819805j)
78.50000175000001,91.73108400000001,(-15619.940367562507-4992.832151712307j),(-6852.375702746716-7983.2893263773885j),(-1091.6395775183519-7675.974156612655j)
78.50000175000001,91.36046625,(-15681.32099626066-4819.762840389198j),(-6955.315009261443-7901.535163955494j),(-1197.3388970052752-7661.8837826149265j)
78.50000175000001,91.024186125,(-15505.98775474861-5353.584106549677j),(-6652.277302126291-8151.969980286411j),(-882.5560201323166-7703.1640638726585j)
78.50000175000001,90.648663,(-15569.494176212604-5180.278575007289j),(-6753.338570522234-8071.817708513187j),(-989.8920196572572-7694.420751942871j)
78.50000175000001,90.27690224999999,(-15568.95588781454-5178.202326705014j),(-6755.530419789059-8071.393864585116j),(-989.2932813334555-7691.156436556959j)
78.50000175000001,89.90466525000001,(-15444.093305344502-5536.11072008024j),(-6549.400053641465-8236.92984143302j),(-778.7771973035769-7712.68558767821j)
78.50000175000001,89.5309995,(-15844.728040539132-4278.003126255779j),(-7246.833480964368-7633.367733324874j),(-1508.1545317518344-7608.694475942566j)
78.50000175000001,89.1568575,(-15178.441199095882-6244.976815817279j),(-6128.876668133476-8558.949593720703j),(-355.2856540619395-7748.370844117089j)
78.50000175000001,88.81829137500002,(-15793.238591623474-4459.5912431214865j),(-7151.558687182336-7722.421873141193j),(-1407.0388436810213-7625.56469833498j)
78.50000175000001,88.483868625,(-15844.54741959729-4273.952932779605j),(-7249.927838643533-7632.187898029571j),(-1507.8969964642638-7607.345071818062j)
78.50000175000001,88.069816875,(-15449.507098995093-5538.897381011249j),(-6549.30963055539-8240.428706277224j),(-780.1517883890166-7715.837270205536j)
78.50000175000001,87.66343275000001,(-15688.28088938239-4821.870869560176j),(-6956.238985921777-7901.135397685596j),(-1199.1165579179951-7664.881589427123j)
78.50000175000001,87.28957650000001,(-15571.596539810094-5179.363348509459j),(-6756.875581311736-8070.640654577796j),(-987.9694147647785-7693.025776915973j)
78.50000175000001,86.87457225,(-15104.473812247867-6421.201920852083j),(-6020.3467786023475-8634.298749822177j),(-252.33282974087632-7751.9415131787355j)
78.50000175000001,86.46633075,(-15515.071248683205-5363.000967670749j),(-6652.846021244279-8155.468566949981j),(-883.0311976912358-7703.980401160863j)
78.50000175000001,86.13166987500001,(-15454.193357947192-5545.29232341366j),(-6551.77034723982-8244.571203151356j),(-776.9362049473085-7718.804961011247j)
78.50000175000001,85.756623,(-15456.881316927049-5546.751905142235j),(-6552.525772087671-8244.256634303194j),(-779.2600490072548-7719.854179155437j)
78.50000175000001,85.382528625,(-15255.030630470636-6071.202728942909j),(-6234.169162723532-8484.360360076442j),(-460.54720903041056-7743.80947992935j)
78.50000175000001,85.044867375,(-15455.934202605213-5544.496235840068j),(-6547.87157301725-8243.656912508977j),(-779.9168597850396-7717.367353872224j)
78.50000175000001,84.67353525,(-15753.03826695694-4646.939649516298j),(-7054.934133251363-7814.859735236002j),(-1300.5385069316599-7647.542703110171j)
78.50000175000001,84.25900725000001,(-15694.197951578346-4832.34402306569j),(-6957.268111904235-7905.990070850414j),(-1196.4670801266352-7664.78267622659j)
78.50000175000001,83.92458450000001,(-15459.408201909428-5543.841325815689j),(-6550.190274754643-8245.628148592983j),(-776.4902179397974-7718.739420824086j)
78.50000175000001,83.55330000000001,(-15752.662804936772-4647.586674693042j),(-7051.173762926601-7817.215023237532j),(-1300.8403405357187-7650.899201405637j)
78.50000175000001,83.214448125,(-15752.691562468444-4642.851533663969j),(-7054.242206773819-7816.395710233293j),(-1300.0553355195038-7648.960220588861j)
78.50000175000001,82.8429255,(-15750.338519007819-4647.0161919213415j),(-7056.173377276844-7816.5538946556735j),(-1301.9602699608965-7648.933673878117j)
78.50000175000001,82.466688,(-15321.443796079848-5899.3913406938545j),(-6342.691622265123-8403.567470837203j),(-571.6927180395468-7735.984226602777j)
78.50000175000001,82.133694,(-15748.162650512248-4641.332338079317j),(-7053.772675809677-7819.350853985042j),(-1300.8138738927173-7646.744857283587j)
78.50000175000001,81.758170875,(-15642.0804761184-5005.806825759351j),(-6859.006780197871-7992.242051102368j),(-1091.83773810631-7681.235035763444j)
78.50000175000001,81.3840765,(-15855.685411742259-4280.5063825539855j),(-7250.480583002953-7636.334423168898j),(-1509.3394463087823-7609.122024154244j)
78.50000175000001,81.051320625,(-15389.802033778691-5722.673450343389j),(-6449.036934612292-8322.82533837984j),(-673.5830914216735-7728.656665087204j)
78.50000175000001,80.67741675,(-15747.419163112709-4645.733551097905j),(-7057.280072167769-7814.6512708514565j),(-1300.3943082297849-7646.3702566047305j)
78.50000175000001,80.30308425,(-15802.427286685062-4462.043759671858j),(-7153.288437508263-7726.023709793061j),(-1405.331853927049-7630.6515926788725j)
78.50000175000001,79.96608975000001,(-15804.370502689191-4459.274715047871j),(-7153.905780246581-7726.001509165204j),(-1405.6643597273137-7630.061772029082j)
78.50000175000001,79.630762125,(-15519.315636906822-5364.670242388409j),(-6655.833097034196-8158.525197415749j),(-883.8760375005697-7707.28939973829j)
78.50000175000001,79.257144,(-15757.848463232593-4643.428475124991j),(-7058.912095191334-7820.4432448461675j),(-1300.199346489588-7651.863701109811j)
78.50000175000001,78.88276387500001,(-15452.796163879426-5543.028103866243j),(-6552.561267264135-8242.564330399557j),(-778.4372448205029-7716.912267861666j)
78.50000175000001,78.507478875,(-15805.04617883433-4467.033121570263j),(-7153.995290389854-7726.172411695428j),(-1403.2073481557372-7628.275072558496j)
78.50000175000001,78.13643250000001,(-15521.447924591721-5365.253387894263j),(-6652.446973540835-8161.662026474094j),(-884.2176062114427-7709.24883144673j)
78.50000175000001,77.76371925000001,(-15635.939626495796-5006.541061457202j),(-6858.004012675368-7990.49365115661j),(-1092.7842153065876-7678.330850180534j)
78.50000175000001,77.385624375,(-15262.401000492417-6077.875214937292j),(-6237.793059234643-8488.37293189092j),(-461.49920735288765-7745.382825632996j)
78.50000175000001,77.01638774999999,(-15521.718813648204-5366.944599336067j),(-6654.145207404383-8161.18247651199j),(-885.5392311882372-7704.546796304742j)
78.50000175000001,76.67758350000001,(-15453.704510735184-5541.951132675353j),(-6551.392172413658-8244.389225547082j),(-778.4096696393254-7717.784875511387j)
78.50000175000001,76.342922625,(-15460.374925482984-5541.682211386362j),(-6554.325697132328-8240.525119837203j),(-780.1746091768387-7720.34873079158j)
78.50000175000001,75.96906637500001,(-15399.009356521876-5720.552502154271j),(-6448.35141901752-8327.245674670306j),(-674.9494240214918-7731.051859232937j)
78.50000175000001,75.597019875,(-15395.662479643506-5727.629060001031j),(-6447.63836973069-8327.76940094191j),(-674.5260810942204-7729.8122304606j)
78.50000175000001,75.25773937500001,(-15329.101644081265-5901.710622728264j),(-6345.694613769028-8409.65988642067j),(-568.6325637899204-7739.482137875848j)
78.50000175000001,74.887121625,(-15397.411361785615-5723.878750107924j),(-6448.226879106571-8329.188479091323j),(-675.0204065716184-7730.418836661516j)
78.50000175000001,74.51302725000001,(-15586.039700068994-5191.775372436464j),(-6756.638928382144-8076.0571831393745j),(-987.1220486573852-7694.270599261947j)
78.50000175000001,74.17441350000001,(-15460.146617800685-5543.616701558321j),(-6554.601326502065-8240.753074360771j),(-780.458321364548-7717.66983339935j)
78.50000175000001,73.79984287500001,(-15644.808567714545-5012.617203746189j),(-6858.367021689228-7995.060357381733j),(-1092.7175146690288-7682.180110184567j)
78.50000175000001,73.430368125,(-15521.547455359061-5366.793840689969j),(-6657.740077666427-8162.529352718364j),(-882.1181721579426-7710.293132886525j)
78.50000175000001,73.094135625,(-15912.310118075042-4100.788714475351j),(-7349.342124353796-7545.469057400764j),(-1614.6392881336935-7591.257155413268j)
78.50000175000001,72.72023175,(-15185.387460815833-6252.655179247618j),(-6127.299261688029-8562.83825033091j),(-357.81116103379856-7746.861004915054j)
78.50000175000001,72.346327875,(-15695.804451684298-4826.48048821015j),(-6957.46674552406-7901.899427122531j),(-1198.0215100193368-7663.487653427774j)
78.50000175000001,71.96989987500001,(-15463.241545043358-5545.739423307437j),(-6555.496763263814-8245.240708174362j),(-777.5479744794737-7720.918306822745j)
78.50000175000001,71.599044,(-15855.228613907664-4282.620559883424j),(-7248.241722987059-7634.186919845295j),(-1507.894132779736-7608.029772689406j)
78.50000175000001,71.2216635,(-15647.038203806687-5010.125594111418j),(-6857.187120815629-7992.575033717334j),(-1091.5255003864477-7683.015677085174j)
78.50000175000001,70.851522,(-15395.312755080717-5721.831032488644j),(-6447.687671450121-8330.926453564127j),(-674.4127554712156-7728.185427822775j)
78.50000175000001,70.51500375,(-15700.944565322176-4825.2295728928275j),(-6959.298447253084-7905.18800688607j),(-1197.7513440189587-7666.073816279807j)
78.50000175000001,70.138337625,(-15752.045244355662-4643.449656556817j),(-7058.617651795824-7816.436955961434j),(-1300.3663418891108-7647.997060070755j)
78.50000175000001,69.7319535,(-15859.195836627077-4278.931405107045j),(-7252.790462750212-7637.912857090744j),(-1508.129572979974-7610.437736928898j)
78.50000175000001,69.392911125,(-15805.410478541757-4467.987662352656j),(-7153.198240222787-7728.707120576454j),(-1406.1841971005674-7630.956907880385j)
78.50000175000001,69.055249875,(-15754.61961739334-4649.166750744218j),(-7058.267987062576-7818.822182736092j),(-1302.1819346299587-7650.092900468662j)
78.50000175000001,68.6834415,(-15112.179641710038-6422.619780607078j),(-6023.309778994309-8638.118299670856j),(-253.02234388860433-7754.531350890313j)
78.50000175000001,68.27334262500001,(-15331.322001463595-5896.907926105003j),(-6344.439776059963-8409.584032074414j),(-569.1658995017674-7738.973388420633j)
78.50000175000001,67.935681375,(-15191.334026256565-6253.084590987683j),(-6132.620500999889-8564.641891954296j),(-358.0273070779547-7749.741438304389j)
78.50000175000001,67.56415875,(-15330.363256179962-5901.480204658363j),(-6344.928156789469-8407.167738689554j),(-567.1309074258722-7738.379500335424j)
78.50000175000001,67.189778625,(-15189.893185658395-6246.548975789736j),(-6129.126869492221-8562.571523712151j),(-357.34490991069777-7750.012232730942j)
78.50000175000001,66.81730350000001,(-15189.745956050087-6257.668881566231j),(-6133.921028192508-8564.833240624734j),(-358.41471138962714-7750.567983282896j)
78.50000175000001,66.44178037500001,(-15395.54497897188-5726.357362708782j),(-6447.26827177731-8326.71901054496j),(-674.2429276808552-7728.275597297682j)
